word,translation
aardvark,
abacus,
abaft,
abalone,
abase,
abashed,
abattoir,
abaya,
abbacy,
abbe,
abbess,
abductee,
abeam,
abed,
aberrant,
abet,
abettor,
abeyance,
abiotic,
abject,
abjure,
ablate,
ablation,
ablative,
ablaut,
ablaze,
ablution,
abnegate,
abode,
abomasum,
abominable,
abominate,
abortifacient,
abracadabra,
abraded,
abrasion,
abreast,
abri,
abridge,
abrogate,
abscess,
abscissa,
abscond,
abseil,
absentia,
absinth,
absinthe,
absolution,
absolve,
absquatulate,
abstemious,
abstention,
abstruse,
abut,
abutilon,
abuzz,
aby,
abysm,
abysmal,
acacia,
academe,
acanthus,
accademia,
accelerometer,
accipiter,
acclimate,
acclimatise,
acclivity,
accompli,
accordant,
accordion,
accost,
accouchement,
accoutrement,
acculturate,
accursed,
accusative,
acellular,
acequia,
acerbate,
acerbic,
acetabulum,
acetal,
acetaldehyde,
acetaminophen,
acetanilide,
acetate,
acetic,
acetone,
acetyl,
acetylcholine,
acetylene,
achaemenid,
achillea,
achromat,
acidified,
acidophilus,
acidosis,
acidotic,
acidulous,
aciduria,
acinus,
ack,
ackee,
acme,
acolyte,
aconite,
acquisitive,
acrid,
acromegaly,
acrophobia,
acropolis,
acrostic,
acrylate,
acta,
acte,
actin,
actinian,
actinic,
actinide,
actinomycin,
actuary,
actuate,
actus,
acuity,
acumen,
acupressure,
acyclic,
acyclovir,
acyl,
adage,
adagio,
adamancy,
adamantine,
adar,
adat,
addendum,
adder,
addle,
adduce,
adduct,
adelgid,
adenine,
adenocarcinoma,
adenoid,
adenoidectomy,
adenoma,
adenomatous,
adenopathy,
adenosine,
adenovirus,
adhesion,
adiabatic,
adieu,
adinkra,
adios,
adipic,
adipose,
adit,
adjudge,
adjure,
adjutant,
adjuvant,
adlib,
admass,
admiralty,
admix,
admixture,
admonitory,
ado,
adobo,
adonai,
adrenal,
adrenalin,
adrenergic,
adroit,
adsorb,
adulation,
adulterate,
adumbrate,
advect,
adventist,
adventitious,
adverb,
advertorial,
advowson,
adze,
aegis,
aeolian,
aeon,
aerate,
aerobatic,
aerodigestive,
aerodrome,
aerodyne,
aerofoil,
aerogel,
aerogramme,
aeronaut,
aeronautics,
aerostat,
aesthete,
aestival,
aestivate,
aether,
aetiological,
aetiology,
afeard,
afebrile,
affaires,
affectation,
afferent,
affiance,
afflatus,
afflux,
afforestation,
affray,
aficionado,
afire,
aflame,
aflatoxin,
afoot,
aforesay,
afoul,
afresh,
africanized,
afro,
afrocentric,
agapanthus,
agape,
agar,
agaric,
agas,
agate,
agave,
ageratum,
agger,
aggiornamento,
agglomerate,
agglutinate,
aggrandize,
aggress,
agha,
aghast,
agist,
agit,
agita,
agitato,
