word,translation
obeisance,
obelisk,
obelus,
obfuscate,
obi,
obiter,
objectify,
objet,
objets,
objurgate,
oblast,
oblasti,
oblate,
obligato,
oblong,
obloquial,
obloquy,
obnoxious,
oboe,
obol,
obscurantism,
obsequious,
obsequy,
obsidian,
obsolescence,
obstinate,
obstreperous,
obtrude,
obtrusive,
obtuse,
obverse,
obviate,
oca,
ocarina,
occident,
occipital,
occlude,
occlusion,
occult,
oceanarium,
oceanography,
ocelli,
ocelot,
ochre,
ocotillo,
octagon,
octahedron,
octal,
octamer,
octane,
octans,
octant,
octave,
octavo,
octet,
octette,
octillion,
octogenarian,
octopod,
octopus,
octreotide,
octuplet,
ocular,
oculist,
oculus,
odalisque,
oddball,
oddment,
ode,
odeon,
odeum,
odious,
odium,
odometer,
odontogenic,
odontology,
odynophagia,
odyssey,
oedema,
oedipal,
oeil,
oems,
oenophile,
oersted,
oesophagus,
oestrogen,
oestrus,
oeuvre,
offal,
offertory,
offhand,
officiate,
officio,
officious,
offing,
offish,
offload,
offside,
ofwat,
ogam,
ogee,
ogive,
ogle,
ogre,
ohm,
oidium,
oik,
oilbird,
oilcloth,
oink,
ointment,
okapi,
okra,
olea,
oleaginous,
oleander,
oleate,
olefin,
oleic,
oleo,
oleograph,
oleum,
olfaction,
olfactory,
oligarchy,
oligocene,
oligomer,
oligonucleotide,
oligopoly,
oligosaccharide,
oliguria,
olivine,
olla,
oloroso,
olympiad,
ombre,
ombudsman,
omega,
omelette,
omen,
omentum,
omeprazole,
omerta,
omni,
omnibus,
omnipotent,
omnipresent,
omniscient,
omnivore,
omphalos,
onanist,
onchocerciasis,
oncogene,
oncogenesis,
oncology,
ondansetron,
oneiric,
onerous,
onomatopoeic,
onrush,
onshore,
onside,
ontic,
ontogeny,
ontology,
onus,
onyx,
oocyst,
oocyte,
oodles,
oogonium,
oolite,
oology,
oolong,
oompah,
oomph,
opacity,
opal,
opalescent,
opencast,
openwork,
operable,
operand,
operandi,
operant,
operationalise,
operetta,
operon,
operose,
ophiolite,
ophthalmic,
ophthalmology,
ophthalmoscope,
opiate,
opine,
opioid,
oppidan,
opprobrious,
opprobrium,
opren,
opsimath,
opthalmic,
optima,
optoelectronic,
optometrist,
opulent,
opus,
ora,
orache,
orangeade,
orangery,
orangutan,
oration,
oratorio,
orb,
orca,
orcadian,
orchis,
ordinal,
ordinand,
ordnance,
ordo,
ordure,
oregano,
organdy,
organelle,
organo,
organochlorine,
organon,
organophosphate,
organophosphorous,
organum,
organza,
orgone,
orgy,
orifice,
oriflamme,
origami,
origan,
orimulsion,
oriole,
orison,
ormolu,
ornery,
ornithology,
orogenic,
orography,
oropharynx,
orotund,
orphic,
orrery,
orris,
ort,
orth,
ortho,
orthodontic,
orthogonal,
orthography,
orthomolecular,
orthopaedic,
orthopaedics,
orthopedic,
orthosis,
orthostatic,
orthotic,
ortolan,
oryx,
orzo,
oscilloscope,
osculate,
osier,
osmium,
osmosis,
osmotic,
osmund,
osprey,
osseous,
ossia,
ossicle,
ossify,
ossuary,
ostensive,
ostentatious,
osteoarthritis,
osteoclastic,
osteogenesis,
osteomyelitis,
osteopath,
osteoporosis,
osteosarcoma,
osteotomy,
ostinato,
ostiole,
ostiomeatal,
ostium,
ostler,
ostmark,
ostpolitik,
ostracise,
ostracod,
ostrich,
otalgia,
otherworld,
otic,
otiose,
otitis,
otolaryngology,
otolith,
otologic,
otorrhea,
otosclerosis,
otoscope,
ototopical,
ototoxic,
ottar,
oubliette,
oud,
ouguiya,
oui,
ouija,
outage,
outback,
outbid,
outboard,
outbreed,
outbuilding,
outcast,
outclass,
outcrop,
outdo,
outermost,
outfall,
outflank,
outgrow,
outgrowth,
outhouse,
outlandish,
outlast,
outlive,
outlying,
outmanoeuvre,
outmoded,
outpace,
outperform,
outplay,
outpouring,
outre,
outrigger,
outrun,
outshine,
outsize,
outsole,
outsource,
outstrip,
outturn,
outwit,
outwith,
ouzel,
ouzo,
ovate,
ovation,
overactive,
overalls,
overarching,
overawe,
overbearing,
overblown,
overburden,
overcapacity,
overcast,
overcharge,
overdraft,
overdraw,
overdress,
overdrive,
overeat,
overfed,
overgrazed,
overgrowth,
overjoyed,
overkill,
overleaf,
